,ta,tr,vel,rh,met,clo,pmv,ppd,pmv_ce,ppd_ce,thermal_acceptability,thermal_preference,thermal_comfort
2006,24.353333333333325,24.436786459517464,0.229,32.80000000000001,1.2671821305841924,0.57,-0.46,9.5,-0.53,10.9,1,no change,5.0
2007,22.94,23.12290471121479,0.1843333333333333,35.77,1.4175257731958757,0.65,-0.4,8.3,-0.49,10.0,1,no change,6.0
2008,23.663333333333327,24.08436042099365,0.1023333333333333,35.510000000000005,1.718213058419244,0.61,0.15,5.5,-0.08,5.1,1,cooler,6.0
2009,22.77333333333332,23.83230239647385,0.2913333333333333,36.220000000000006,1.718213058419244,0.5,-0.42,8.6,-0.7,15.4,1,no change,5.0
2010,22.47333333333332,23.26650487398722,0.134,43.400000000000006,1.5463917525773192,0.65,-0.21,5.9,-0.33,7.3,1,warmer,5.0
2011,23.126666666666665,23.71741213755608,0.1326666666666666,34.64,1.215635738831615,0.64,-0.52,10.7,-0.48,9.8,1,no change,6.0
2012,22.933333333333323,23.58122306623041,0.191,36.080000000000005,1.628006872852234,0.6799999999999999,-0.06,5.1,-0.28,6.7,1,no change,5.0
2013,22.943333333333328,23.484509678806315,0.1583333333333333,35.650000000000006,1.2671821305841924,0.73,-0.37,7.8,-0.39,8.1,1,cooler,4.0
2018,23.346666666666668,23.64216521911853,0.2196666666666667,34.14,1.3573883161512028,0.7899999999999999,-0.15,5.4,-0.27,6.5,1,no change,6.0
2019,23.969999999999995,24.09654014610235,0.2183333333333334,32.650000000000006,1.258591065292096,0.5800000000000001,-0.56,11.5,-0.6,12.4,1,no change,6.0
2020,24.02333333333332,23.956038309322345,0.1966666666666666,40.32,1.1168384879725086,0.6799999999999999,-0.42,8.6,-0.42,8.6,1,no change,6.0
2021,23.579999999999995,23.57896019730309,0.2426666666666667,42.38,1.2242268041237114,0.6799999999999999,-0.49,10.0,-0.53,10.9,1,cooler,5.0
2022,23.79333333333332,23.75643747224892,0.1606666666666666,40.760000000000005,1.2371134020618555,0.75,-0.17,5.6,-0.21,5.9,1,cooler,5.0
2023,23.25333333333332,23.71851654359453,0.2186666666666666,42.5,1.0524054982817872,0.6799999999999999,-0.77,17.6,-0.71,15.7,1,no change,5.0
2024,23.08333333333332,23.19687387396802,0.0823333333333333,52.24,1.628006872852234,0.4300000000000001,-0.33,7.2,-0.44,9.0,1,no change,2.0
2027,22.77,22.88292441573617,0.1776666666666666,53.14,1.6881443298969077,0.7,0.04,5.0,-0.18,5.7,0,cooler,3.0
2033,23.83666666666668,24.103297019893475,0.056,48.42,1.38745704467354,0.44,-0.29,6.8,-0.23,6.1,1,cooler,5.0
2034,24.30666666666667,24.46106053201073,0.083,46.940000000000005,1.2671821305841924,0.7,0.11,5.2,0.14,5.4,1,warmer,5.0
2035,22.88333333333333,23.24765178423591,0.158,52.53,1.4175257731958757,0.5800000000000001,-0.41,8.5,-0.48,9.8,1,no change,5.0
2036,24.243333333333325,24.390937330829782,0.1213333333333332,45.42,1.314432989690722,0.54,-0.23,6.1,-0.25,6.3,1,no change,6.0
2037,24.25666666666667,24.498688762955016,0.1076666666666666,45.540000000000006,1.2242268041237114,0.55,-0.28,6.6,-0.23,6.1,1,no change,5.0
2039,23.45333333333332,23.96139716269327,0.2553333333333333,47.690000000000005,1.3745704467353954,0.57,-0.48,9.7,-0.59,12.2,1,no change,5.0
2042,23.63,23.79154180119392,0.1596666666666666,47.98,1.6881443298969077,0.42,-0.26,6.4,-0.49,10.0,1,no change,5.0
2043,23.863333333333323,24.07089655088193,0.1743333333333333,47.07,1.5979381443298968,0.41,-0.34,7.4,-0.53,10.9,1,no change,5.0
2046,23.623333333333324,23.165928157333763,0.2146666666666667,52.290000000000006,1.3745704467353954,0.53,-0.54,11.1,-0.61,12.7,1,no change,6.0
2048,21.683333333333323,21.900607807468376,0.1416666666666666,54.39,1.2457044673539517,0.6899999999999998,-0.73,16.1,-0.67,14.6,1,no change,6.0
2049,22.54,22.6278653741065,0.098,51.5,1.365979381443299,0.6899999999999998,-0.28,6.7,-0.28,6.6,1,no change,5.0
2055,22.166666666666668,22.28231388449513,0.242,55.25,1.3745704467353954,0.6899999999999998,-0.55,11.4,-0.62,13.2,1,warmer,5.0
2056,22.61,22.97122418572489,0.2003333333333333,53.260000000000005,1.718213058419244,0.6899999999999998,0.02,5.0,-0.23,6.1,1,no change,5.0
2057,22.77,23.22846743681865,0.1873333333333333,55.05,1.5463917525773192,0.35,-0.86,20.7,-0.95,24.1,1,cooler,4.0
2058,22.46,22.93160243629812,0.1583333333333333,53.09,1.344501718213058,0.6899999999999998,-0.38,8.1,-0.42,8.6,1,no change,6.0
2059,23.186666666666667,23.31813484778964,0.1406666666666667,51.03,1.1168384879725086,0.6899999999999998,-0.45,9.2,-0.38,8.1,1,no change,6.0
2060,23.61,23.56716634875575,0.213,49.150000000000006,1.2671821305841924,0.6899999999999998,-0.31,7.1,-0.38,8.0,1,cooler,5.0
2061,22.93,23.472810828322487,0.1333333333333333,50.370000000000005,1.2457044673539517,0.6899999999999998,-0.34,7.5,-0.33,7.2,1,no change,5.0
2062,22.37,22.809142087212287,0.1583333333333333,52.57,1.3745704467353954,0.4900000000000001,-0.83,19.4,-0.83,19.5,1,no change,5.0
2063,22.30666666666667,22.6630624428513,0.2163333333333334,53.150000000000006,1.5163230240549828,0.48,-0.76,17.2,-0.86,20.4,1,cooler,5.0
2065,21.003333333333323,22.205615363497163,0.2943333333333333,56.010000000000005,1.6580756013745703,0.8700000000000001,-0.11,5.3,-0.34,7.4,1,no change,4.0
2069,22.96,23.12442236102386,0.2343333333333334,52.970000000000006,1.5678694158075597,0.42,-0.69,15.1,-0.83,19.6,1,no change,3.0
2075,24.20333333333332,24.57332417011628,0.393,61.970000000000006,1.5163230240549828,0.46,-0.37,7.9,-0.62,13.1,1,warmer,3.0
2076,24.41333333333332,25.13998185426499,0.2676666666666667,60.49,1.3745704467353954,0.41,-0.47,9.7,-0.6,12.6,1,no change,5.0
2077,24.746666666666663,25.08996693225297,0.0973333333333333,57.120000000000005,1.3359106529209617,0.38,-0.23,6.1,-0.21,5.9,0,cooler,3.0
2078,24.53,25.398176834519816,0.2906666666666667,59.41,1.4991408934707904,0.4300000000000001,-0.22,6.0,-0.46,9.5,1,cooler,5.0
2079,24.626666666666665,25.306919643043425,0.2273333333333334,58.290000000000006,1.2671821305841924,0.46,-0.39,8.2,-0.46,9.4,1,cooler,5.0
2080,24.96666666666666,25.18299675489512,0.4283333333333334,56.06,1.1168384879725086,0.46,-0.87,20.8,-0.89,21.7,1,no change,6.0
2081,25.09,25.346205371430017,0.202,53.120000000000005,1.1168384879725086,0.5,-0.36,7.7,-0.36,7.8,1,warmer,5.0
2082,23.37,24.34234256426532,0.23,64.97000000000001,1.38745704467354,0.3299999999999999,-0.95,23.9,-0.98,25.3,1,no change,5.0
2083,25.08333333333332,25.58840452857172,0.1856666666666666,57.14,1.2671821305841924,0.57,0.04,5.0,-0.06,5.1,1,cooler,5.0
2084,24.670000000000005,25.45855509357284,0.45,56.5,1.2457044673539517,0.59,-0.36,7.6,-0.52,10.7,1,no change,5.0
2085,24.776666666666667,25.07910289816144,0.2,58.55,1.314432989690722,0.4300000000000001,-0.34,7.4,-0.41,8.5,1,cooler,5.0
2086,24.616666666666667,25.070960515128508,0.1503333333333333,57.98,1.2671821305841924,0.52,-0.15,5.5,-0.18,5.7,1,cooler,3.0
2087,24.14,24.455561684709167,0.2023333333333333,61.05,1.38745704467354,0.37,-0.6,12.5,-0.67,14.4,1,no change,6.0
2088,24.06333333333332,24.478228226006006,0.2103333333333333,62.5,1.1168384879725086,0.61,-0.37,7.9,-0.37,7.8,1,no change,6.0
2089,24.60666666666668,24.73663240935883,0.1553333333333333,57.2,1.4175257731958757,0.4,-0.28,6.6,-0.37,7.9,1,no change,5.0
2090,24.62,25.10495069261341,0.1553333333333333,56.91,1.2671821305841924,0.46,-0.29,6.8,-0.31,7.0,1,no change,5.0
2091,24.239999999999995,25.10964141725318,0.3876666666666667,61.68,1.3745704467353954,0.42,-0.64,13.7,-0.79,18.3,1,no change,6.0
2092,24.42333333333332,24.95037915159844,0.415,60.220000000000006,1.2027491408934703,0.6899999999999998,-0.24,6.2,-0.39,8.1,1,no change,4.0
2093,24.65666666666667,24.87136291566937,0.1906666666666666,58.93,1.2027491408934703,0.29,-0.98,25.1,-0.91,22.4,1,no change,5.0
2094,25.153333333333325,27.87583287923795,0.2263333333333334,27.94,1.1168384879725086,0.48,-0.28,6.6,-0.33,7.2,1,no change,3.0
2095,25.41,25.6820671994473,0.1366666666666667,29.25,1.2457044673539517,0.53,-0.1,5.2,-0.14,5.4,1,no change,4.0
2096,25.27,26.344959239165647,0.2336666666666666,30.07,1.2671821305841924,0.57,-0.08,5.1,-0.23,6.1,1,cooler,5.0
2097,25.276666666666667,26.023815964450822,0.134,29.670000000000005,1.3745704467353954,0.44,-0.09,5.2,-0.19,5.7,1,no change,5.0
2098,23.56,24.22869001149282,0.1526666666666666,34.290000000000006,1.5463917525773192,0.41,-0.48,9.9,-0.62,13.2,1,cooler,6.0
2099,23.03,23.52397663620165,0.165,35.050000000000004,1.537800687285223,0.45,-0.59,12.3,-0.71,15.6,0,cooler,4.0
2100,23.38333333333332,23.74556408199822,0.0683333333333333,34.21,1.517754868270332,0.24,-0.87,20.9,-0.87,21.2,1,no change,5.0
2101,24.16,24.47402018737297,0.1096666666666666,32.440000000000005,1.3745704467353954,0.29,-0.79,18.3,-0.78,17.7,0,cooler,5.0
2102,24.21,24.729196857894976,0.1213333333333332,31.969999999999995,1.396048109965636,0.29,-0.75,16.9,-0.76,17.2,1,no change,6.0
2103,23.63666666666667,25.47252539149019,0.1993333333333333,33.080000000000005,1.2457044673539517,0.38,-0.96,24.3,-0.95,24.0,1,no change,6.0
2107,24.65666666666667,25.44992597301454,0.2103333333333333,31.44,1.2027491408934703,0.45,-0.65,13.8,-0.66,14.0,0,cooler,1.0
2108,23.893333333333324,25.10414654431948,0.221,31.26,1.6580756013745703,0.3299999999999999,-0.5,10.2,-0.76,17.0,0,cooler,4.0
